image_id	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
red_04_01_03_02	120	「アグマの酒飲み」レッドビア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_03_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:03 EVOLVE	8	ソード|ドワーフ	E					
red_04_01_03_03	121	「紅蓮の猛者」レッドビア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_03_03.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:03 EVOLVE	8	ソード|ドワーフ	E					
red_04_01_03_00	122	ゴレイム「タイプ：パイルドライバー」	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:03 EVOLVE	8	ゴレイム	E					
red_04_02_EX02_00	123	サムライ・ソルジャー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	EX:02 幻影の剣士	7	ソード	C					
red_04_01_04_00	124	獅龍皇子レオグルス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:04 FORBIDDEN	6	BS	R					
red_04_01_04_01	125	雷皇龍ジークヴルム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:04 FORBIDDEN	6	BS|ドラゴン	E					
red_04_01_EX04_00	126	メズール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	EX:04 KAMEN RIDER	4	モンスター	C					
red_04_01_EX04c_00	127	「愛づるもの」スキュラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	EX:04 HEROIC_MASQUERADE	3	モンスター	C					
red_04_01_05_00	128	「蒼玉の騎士」宝石人サファイア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:05 GLORY	2	ジュエリスト	L					
red_04_01_06_01	129	「金剛の拳神」宝石人ダイヤモンド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_06_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:06 HELIX	1	ジュエリスト	L					
red_08_01_06_00	130	宝石人オニキス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:06 HELIX	1	ジュエリスト	C					
red_03_01_06_01	131	「赤角竜」ヒートホーン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_03_01_06_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:06 HELIX	1	ダイナソー	E					
red_07_01_06_00	132	空賊「用心棒」ジーマ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	red|yellow	赤|黄	4	PC:06 HELIX	1	ウイング|ドラゴニュート	E					
red_05_01_06_00	133	空賊「青空兄弟」ソラ&クウ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	red|yellow	赤|黄	4	PC:06 HELIX	1	ウイング|ドラゴニュート	E					
red_04_03_01_00	134	メガトンハンマー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_03_01_00.png?v=20201113	magic	マジック	red	赤	4	PC:01 AWAKEN	14		C					
red_04_02_04_02	135	マッドの第3魔法：アルター	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_02_04_02.png?v=20201113	magic	マジック	red	赤	4	PC:04 FORBIDDEN	6		R					
red_04_02_04_00	136	サジッタフレイム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_02_04_00.png?v=20201113	magic	マジック	red	赤	4	PC:04 FORBIDDEN	6		C					
red_04_04_00_00	137	M・ゴレイム・トークン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_04_00_00.png?v=20201113	token_minion	ミニオン・トークン	red	赤	4	ベーシック	15		Basic					
red_05_02_01_00	138	三ヵ国連合司令官バンクガイズ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:01 AWAKEN	14	ドワーフ	L					
red_05_02_01r_00	139	モーホークザウラー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:01R BEYOND	12	ダイナソー	R					
red_05_02_02_00	140	ドワーフ・ウォーハンマー部隊	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:02 CONTRACT	11	ドワーフ	R					
red_05_02_02r_00	141	噴煙竜ボルカルム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:02R DIVINE	10	ドラゴン	E					
red_05_01_03_00	142	アグマの機械屋	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:03 EVOLVE	8	ドワーフ	R					
red_05_01_03_01	143	「エミリーの召喚獣」フレイムリング Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_03_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:03 EVOLVE	8	アルカナ	L					
red_05_01_03_02	144	「エミリーの召喚獣」フレイムリング Lv2	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_03_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:03 EVOLVE	8	アルカナ	L					
red_05_01_03_03	145	「エミリーの召喚獣」フレイムリング Lv3	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_03_03.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:03 EVOLVE	8	アルカナ	L					
red_05_01_04_00	146	ルビーヘッド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:04 FORBIDDEN	6	ダイナソー	R					
red_05_01_04_01	147	龍星皇メテオヴルム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:04 FORBIDDEN	6	BS|ドラゴン	E					
red_05_01_EX04_00	148	ガメル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	EX:04 KAMEN RIDER	4	モンスター	C					
red_05_01_EX04c_00	149	「欲張るもの」マンモール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	EX:04 HEROIC_MASQUERADE	3	モンスター	C					
red_05_01_05_00	150	「太陽の騎士」宝石人コハク	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:05 GLORY	2	ジュエリスト	E					
red_05_01_05_01	151	アグマの戦場料理人	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_01_05_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	5	PC:05 GLORY	2	ドワーフ|レギオン	R					
red_04_01_06_03	152	空賊ソニック	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_06_03.png?v=20201113	field_minion	フィールド・ミニオン	red|yellow	赤|黄	5	PC:06 HELIX	1	ウイング|ドラゴニュート	R					
red_04_01_06_04	153	空賊「特攻隊長」シミター	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_06_04.png?v=20201113	field_minion	フィールド・ミニオン	red|yellow	赤|黄	5	PC:06 HELIX	1	ウイング|ドラゴニュート	L					
red_05_03_01_00	154	ゴレイム部隊召集	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_03_01_00.png?v=20201113	magic	マジック	red	赤	5	PC:01 AWAKEN	14		R					
red_05_03_01r_00	155	クレメイションズフレイム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_03_01r_00.png?v=20201113	magic	マジック	red	赤	5	PC:01R BEYOND	12		R					
red_05_02_04_00	156	ケネスの第3魔法：バーニング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_05_02_04_00.png?v=20201113	magic	マジック	red	赤	5	PC:04 FORBIDDEN	6		E					
red_03_02_06_00	157	奇襲作戦	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_03_02_06_00.png?v=20201113	magic	マジック	red|yellow	赤|黄	5	PC:06 HELIX	1		E					
red_06_02_01_00	158	ゴレイム「タイプ：ピッケル」	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:01 AWAKEN	14	ゴレイム	C					
red_07_02_01r_00	159	「赤髭」ブラッド・ヒュージー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:01R BEYOND	12	ドワーフ	E					
red_06_02_02_00	160	プテラノックス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:02 CONTRACT	11	ダイナソー	C					
red_06_02_02_01	161	「稲妻」マーガス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:02 CONTRACT	11	ドワーフ	L					
red_06_02_02r_00	162	ラヴァ・スライム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:02R DIVINE	10	モンスター	R					
red_06_02_02c_00	163	「神聖剣」ヒースクリフ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02c_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EXCODE:02C SAO	9	ソード	E					
red_06_02_02c_01	164	「血盟騎士団」アスナ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02c_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EXCODE:02C SAO	9	閃光|ソード	L					
red_06_01_03_00	165	オーガール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:03 EVOLVE	8	ジャイアント	C					
red_06_02_EX02_00	166	「火炎の騎士」クリフォード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EX:02 幻影の剣士	7	ソード	E					
red_06_02_EX02_01	167	「閃光の竜騎士」アメリア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_EX02_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EX:02 幻影の剣士	7	閃光|ソード	L					
red_06_01_04_00	168	「秘法の竜姫」ダイアナ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:04 FORBIDDEN	6	ダイナソー	L					
red_06_01_04_01	169	太陽龍ジーク・アポロドラゴン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:04 FORBIDDEN	6	BS|ドラゴン	E					
red_06_01_EX03_00	170	焔竜魔皇マ・グー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_01_EX03_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EX:03 Battle Spirits	5	BS|ドラゴン	E					
red_06_01_EX04_00	171	ウヴァ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EX:04 KAMEN RIDER	4	モンスター	E					
red_06_01_EX04c_00	172	「奪うもの」シックル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EX:04 HEROIC_MASQUERADE	3	モンスター	E					
red_07_02_01_00	173	ゴレイム「タイプ：キャノン」	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:01 AWAKEN	14	ゴレイム	E					
red_07_02_00_00	174	エクスプテラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	ベーシック	15	ダイナソー	Basic					
red_07_02_02r_00	175	「豪竜」フレイザウラー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:02R DIVINE	10	ダイナソー	L					
red_07_02_02r_01	176	「豪炎竜皇」フレイザウラー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02r_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:02R DIVINE	10	ダイナソー|ドラゴン	L					
red_07_02_02r_02	177	「爆焔の竜騎士」シエンナ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02r_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:02R DIVINE	10	ヒューマノイド	L					
red_07_02_02c_02	178	「黒の剣士」キリト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02c_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	EXCODE:02C SAO	9	黒の剣士|ソード	L					
red_07_02_02c_00	179	「双剣」キリト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02c_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	EXCODE:02C SAO	9	黒の剣士|ソード	L					
red_07_01_03_00	180	「オリジンズ05」アイギス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:03 EVOLVE	8	ゴレイム	L					
red_07_02_EX02_02	181	「火の竜刃」ソロ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_EX02_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	EX:02 幻影の剣士	7	黒の剣士|ソード	L					
red_07_02_EX02_00	182	「連撃の竜刃」ソロ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	EX:02 幻影の剣士	7	黒の剣士|ソード	L					
red_07_01_04_00	183	「溶岩の巨人」マーグ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:04 FORBIDDEN	6	ジャイアント	E					
red_07_01_05_00	184	「炎剣竜」アーマードサウルス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:05 GLORY	2	ダイナソー	E					
red_0_01_06_00	185	「トワイライト空賊団・団長」ヴァイス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_0_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	red|yellow	赤|黄	7	PC:06 HELIX	1	ウイング|ドラゴニュート	L					
red_07_02_03_00	186	グラヴィティストーム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_03_00.png?v=20201113	magic	マジック	red	赤	7	PC:03 EVOLVE	8		R					
red_08_02_01_00	187	ソードサウルス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:01 AWAKEN	14	ダイナソー	R					
red_08_02_02r_00	188	溶岩竜ドラフレア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:02R DIVINE	10	ドラゴン	R					
red_08_01_04_00	189	超神星龍ジークヴルム・ノヴァ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:04 FORBIDDEN	6	BS|ドラゴン	L					
red_08_01_04_01	190	金牛龍神ドラゴニック・タウラス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:04 FORBIDDEN	6	BS|光導	E					
red_08_01_EX03_00	191	凶龍爆神ガンディノス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_01_EX03_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	EX:03 Battle Spirits	5	BS|ダイナソー	L					
red_04_01_06_02	192	ファイアーシケイダ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_04_01_06_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:06 HELIX	1	モンスター	C					
red_08_03_02_00	193	ドラゴン・オブ・フォーシル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_03_02_00.png?v=20201113	magic	マジック	red	赤	8	PC:02 CONTRACT	11		E					
red_06_02_03_00	194	サモンゴレイム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_03_00.png?v=20201113	magic	マジック	red	赤	8	PC:03 EVOLVE	8		E					
red_09_02_01_00	195	「オリジンズ02」アロンダイ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_09_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	9+	PC:01 AWAKEN	14	ゴレイム	L					
red_09_02_02_00	196	「爆焔公」マグマファング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_09_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	9+	PC:02 CONTRACT	11	ドラゴン	L					
