name_jp	cost	bp	dp	ability_jp	url	source
ロックイーター	4	500	2	（効果なし）	https://seesaawiki.jp/zenonzard/d/%a1%d4%a5%ed%a5%c3%a5%af%a5%a4%a1%bc%a5%bf%a1%bc%a1%d5	seesaa
ロックオン	1(白1)			"【メイン】
このターン中、種族「ハンター」を持つミニオンがアタックするたび、相手は必ずブロックする。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%a5%ed%a5%c3%a5%af%a5%aa%a5%f3%a1%d5	seesaa
ワイズ・ドラマー	5	600	2	"【召喚時】
自分の手札にあるベース・ミニオンカード1枚を破棄できる。そうした場合、自分はカードを2枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%a5%ef%a5%a4%a5%ba%a1%a6%a5%c9%a5%e9%a5%de%a1%bc%a1%d5	seesaa
ヴァイオレントストリーム	2(青1)			"【フラッシュ】
相手のコスト4以下のミニオン1体をレスト状態でベースに移動させる。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%a5%f4%a5%a1%a5%a4%a5%aa%a5%ec%a5%f3%a5%c8%a5%b9%a5%c8%a5%ea%a1%bc%a5%e0%a1%d5	seesaa
ヴェローシュラプトル	3(赤1)	300	1	"襲撃
【自分のターン】
他の自分のミニオン全てをBP+100する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%a5%f4%a5%a7%a5%ed%a1%bc%a5%b7%a5%e5%a5%e9%a5%d7%a5%c8%a5%eb%a1%d5	seesaa
悪のフォース”サイクロプス”	-			"自分のターン中、自分のミニオン全てをBP+100する。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b0%ad%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%b5%a5%a4%a5%af%a5%ed%a5%d7%a5%b9%a1%c9%a1%d5	seesaa
怨念の生霊	2(紫1)			"【メイン】/【フラッシュ】
このターン中、ミニオン1体をBP+300して[奪命]を与える。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b1%e5%c7%b0%a4%ce%c0%b8%ce%ee%a1%d5	seesaa
炎龍ヘルファイアー	9	800	2	"【召喚時】
BP500以下のミニオン全てを破壊する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b1%ea%ce%b6%a5%d8%a5%eb%a5%d5%a5%a1%a5%a4%a5%a2%a1%bc%a1%d5	seesaa
臆病じゃない金鶏	1	200	0	"【常時】
自分のフォースが全て破壊されている場合、このミニオンをDP+1する。
【常時】
このミニオンはベースに移動するとき、レスト状態で移動する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b2%b2%c9%c2%a4%b8%a4%e3%a4%ca%a4%a4%b6%e2%b7%dc%a1%d5	seesaa
凱のフォース”ミノタウロス”	-			"自分のプレイヤーに与えられるミニオンからのDPによるダメージを1軽減する。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b3%ae%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%df%a5%ce%a5%bf%a5%a6%a5%ed%a5%b9%a1%c9%a1%d5	seesaa
革命のシンフォニー	4(青2)			"【メイン】
このターン中、自分のミニオン1体はブロックされない。そのミニオンが種族「シーワーム」を持つミニオンである場合、このカードを手札に戻す。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b3%d7%cc%bf%a4%ce%a5%b7%a5%f3%a5%d5%a5%a9%a5%cb%a1%bc%a1%d5	seesaa
騎兵隊長「百手読み」サムズ	4(赤1)	500	1	"【自分のターン】
自分の[襲撃]を持つミニオン全てをDP+1する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b5%b3%ca%bc%c2%e2%c4%b9%a1%d6%c9%b4%bc%ea%c6%c9%a4%df%a1%d7%a5%b5%a5%e0%a5%ba%a1%d5	seesaa
鬼火	3	200	1	"【召喚時】
このターン中、他のミニオン1体をBP+300する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b5%b4%b2%d0%a1%d5	seesaa
強化札	3(黄2)			"【メイン】/【フラッシュ】
自分のミニオン1体にBP+200/DP+1を付与する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b6%af%b2%bd%bb%a5%a1%d5	seesaa
強欲のタタラ	6(黄2)	600	2	"【破壊時】
相手のミニオン1体を手札に戻す。
【後退時】
自分の黄のミニオン1体をアクティブにする。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b6%af%cd%df%a4%ce%a5%bf%a5%bf%a5%e9%a1%d5	seesaa
緊急採掘命令	1(赤1)			"【メイン】
自分のミニオンでない無色マナ1つを破壊する。そうした場合、自分はカードを2枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b6%db%b5%de%ba%ce%b7%a1%cc%bf%ce%e1%a1%d5	seesaa
九神龍「天」リジェネレイト	10	1000	2	"飛来
【召喚時】
自分の有色マナ全てをアクティブにする。自分の「九神龍「天」リジェネレイト」の効果はターンに1回だけ発揮する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b6%e5%bf%c0%ce%b6%a1%d6%c5%b7%a1%d7%a5%ea%a5%b8%a5%a7%a5%cd%a5%ec%a5%a4%a5%c8%a1%d5	seesaa
九神龍「闘」アラバスター	10	1200	3	"襲撃
【アタック時】
相手のプレイヤーに3ダメージを与える。
このダメージは相手のフォース1つ毎に1軽減される。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b6%e5%bf%c0%ce%b6%a1%d6%c6%ae%a1%d7%a5%a2%a5%e9%a5%d0%a5%b9%a5%bf%a1%bc%a1%d5	seesaa
交換の壺	3(紫1)			"【メイン】/【フラッシュ】
自分のミニオン1体を破壊する。そうした場合、自分はカードを2枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b8%f2%b4%b9%a4%ce%d4%e4%a1%d5	seesaa
幸運のドリンキング・バニー	5	500	2	"【召喚時】
自分のプレイヤーと自分のフォース全てを1回復する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b9%ac%b1%bf%a4%ce%a5%c9%a5%ea%a5%f3%a5%ad%a5%f3%a5%b0%a1%a6%a5%d0%a5%cb%a1%bc%a1%d5	seesaa
荒野の旅人	1	100	0	"【召喚時】
自分はデッキの中から下記のうちカード1枚を公開して手札に加えることができる。そうした場合、自分のデッキをシャッフルする。
「アグマの鉱夫」「カナタナの神官」「マキナスの住人」「デメテーの村娘」「ポセイドの歌い手」「タナトスの亡者」
【常時】
このミニオンはベースに移動するとき、レスト状態で移動する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b9%d3%cc%ee%a4%ce%ce%b9%bf%cd%a1%d5	seesaa
告死獣ヌエ	7	600	2	"【召喚時】
相手のBP500以下のミニオン1体を破壊する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%b9%f0%bb%e0%bd%c3%a5%cc%a5%a8%a1%d5	seesaa
混のフォース”キマイラ”	-			"自分のターン中、自分の無色マナでフィールド・ミニオンのコストを支払う場合、全ての色のマナとして支払うことができる。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%ba%ae%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%ad%a5%de%a5%a4%a5%e9%a1%c9%a1%d5	seesaa
災厄竜ダスカース	8	800	2	"【自分のターン】
自分の手札にあるこのカードのフリーコストは、お互いのミニオン1体毎に1減らされる。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%ba%d2%cc%f1%ce%b5%a5%c0%a5%b9%a5%ab%a1%bc%a5%b9%a1%d5	seesaa
三ヵ国連合参謀長ダイスラー	4(白2)	500	1	"【相手のターン】
相手のコスト5以下のミニオンは、自分のフォースにアタックできない。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%bb%b0%a5%f5%b9%f1%cf%a2%b9%e7%bb%b2%cb%c5%c4%b9%a5%c0%a5%a4%a5%b9%a5%e9%a1%bc%a1%d5	seesaa
三ヵ国連合司令官バンクガイズ	5(赤2)	500	2	"【自分のターン】
自分のコスト3以下のミニオン全てに[襲撃]を与える。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%bb%b0%a5%f5%b9%f1%cf%a2%b9%e7%bb%ca%ce%e1%b4%b1%a5%d0%a5%f3%a5%af%a5%ac%a5%a4%a5%ba%a1%d5	seesaa
三ヵ国連合執政官アソウギ	4(黄1)	400	1	"【常時】
自分の[飛来]を持つミニオンがフィールドに出るたび、このターン中、そのミニオンをBP+300/DP+1する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%bb%b0%a5%f5%b9%f1%cf%a2%b9%e7%bc%b9%c0%af%b4%b1%a5%a2%a5%bd%a5%a6%a5%ae%a1%d5	seesaa
指揮型ロイド・ゲルト（ドームシールド装備Ver.）	5(白2)	500	2	"【召喚時】
相手のミニオン1体を選択する。そのミニオンをアクティブにして、このターン中、そのミニオンは必ずブロックする。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%bb%d8%b4%f8%b7%bf%a5%ed%a5%a4%a5%c9%a1%a6%a5%b2%a5%eb%a5%c8%a1%ca%a5%c9%a1%bc%a5%e0%a5%b7%a1%bc%a5%eb%a5%c9%c1%f5%c8%f7Ver%2e%a1%cb%a1%d5	seesaa
祝福を授けるピクシー	3	200	0	"【常時】
自分のプレイヤーにダメージを与えられるたび、自分はカードを1枚引く。この効果は重複しない。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%bd%cb%ca%a1%a4%f2%bc%f8%a4%b1%a4%eb%a5%d4%a5%af%a5%b7%a1%bc%a1%d5	seesaa
瞬身のハヤテ	4(黄2)	500	1	"【自分のターン】
このターンに自分がコスト5以上のミニオンを召喚している場合、自分の手札にあるこのカードのコストは0になる。
【自分のターン終了時】
他に自分のミニオンがいる場合、このミニオンを手札に戻す。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%bd%d6%bf%c8%a4%ce%a5%cf%a5%e4%a5%c6%a1%d5	seesaa
盾持ちゴブリン	1	300	0	"【常時】
このミニオンはベースに移動するとき、レスト状態で移動する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%bd%e2%bb%fd%a4%c1%a5%b4%a5%d6%a5%ea%a5%f3%a1%d5	seesaa
召集の法螺貝	5(黄2)			"【メイン】
自分はカードを2枚引く。このターン終了時、自分のマナ全てをアクティブにする。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%be%a4%bd%b8%a4%ce%cb%a1%cd%e6%b3%ad%a1%d5	seesaa
酔いどれインプ	2(紫1)	200	1	"【破壊時】
相手のフォース1つに1ダメージを与える。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%bf%ec%a4%a4%a4%c9%a4%ec%a5%a4%a5%f3%a5%d7%a1%d5	seesaa
聖のフォース”スフィンクス”	-			"相手のターン中、自分のコスト5以下のミニオン全ては、相手のミニオンの効果で選択できない。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c0%bb%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%b9%a5%d5%a5%a3%a5%f3%a5%af%a5%b9%a1%c9%a1%d5	seesaa
斥候パルパンサー	2	200	1	"【アタック時】
このターン中、自分のミニオン全てをBP+100する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c0%cd%b8%f5%a5%d1%a5%eb%a5%d1%a5%f3%a5%b5%a1%bc%a1%d5	seesaa
戦闘型ロイド・シュバイン	7(白3)	700	2	"【常時】
このミニオンがバトルに勝利するたび、相手のミニオン1体をレストする。
【後退時】
このターン中、自分のミニオン全ては相手のマジックの効果の対象に選べない。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c0%ef%c6%ae%b7%bf%a5%ed%a5%a4%a5%c9%a1%a6%a5%b7%a5%e5%a5%d0%a5%a4%a5%f3%a1%d5	seesaa
戦闘型ロイド・ベルダMk4（双剣装備Ver.）	6(白3)	700	2	"【常時】
自分のフォース1つ毎に、このミニオンをBP+100/DP+1する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c0%ef%c6%ae%b7%bf%a5%ed%a5%a4%a5%c9%a1%a6%a5%d9%a5%eb%a5%c0Mk4%a1%ca%c1%d0%b7%f5%c1%f5%c8%f7Ver%2e%a1%cb%a1%d5	seesaa
狙撃型ロイド・イワン	5(白2)	500	2	"再起
【加護時】
このミニオンに「【アタック時】相手は必ずブロックする。」を付与する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c1%c0%b7%e2%b7%bf%a5%ed%a5%a4%a5%c9%a1%a6%a5%a4%a5%ef%a5%f3%a1%d5	seesaa
双のフォース”オルトロス”	-			"自分のコスト5以上のミニオン全てをDP+1する。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c1%d0%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%aa%a5%eb%a5%c8%a5%ed%a5%b9%a1%c9%a1%d5	seesaa
増加装甲装着	1(赤1)			"【メイン】/【フラッシュ】
自分のミニオン1体に、自分のミニオン・トークン1体毎にBP+100を付与する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c1%fd%b2%c3%c1%f5%b9%c3%c1%f5%c3%e5%a1%d5	seesaa
知のフォース”ケイローン”	-			"自分の手札にあるマジックカードのフリーコストを2減らす。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c3%ce%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%b1%a5%a4%a5%ed%a1%bc%a5%f3%a1%c9%a1%d5	seesaa
地の天使ウリエル	8	800	2	"【召喚時】
自分の手札が4枚になるようにカードを引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c3%cf%a4%ce%c5%b7%bb%c8%a5%a6%a5%ea%a5%a8%a5%eb%a1%d5	seesaa
天翼ミルキー	5(黄2)	400	2	"飛来
【加護時】
このミニオンに「【破壊時】このミニオンを手札に戻す。」を付与する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c5%b7%cd%e3%a5%df%a5%eb%a5%ad%a1%bc%a1%d5	seesaa
導きの紋章	4(緑2)			"【メイン】
自分はデッキの中から「デメテーの村娘」を2枚まで、レスト状態で置く。その後、自分のデッキをシャッフルする。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c6%b3%a4%ad%a4%ce%cc%e6%be%cf%a1%d5	seesaa
不意打ち	2(黄1)			"【フラッシュ】
このターン中、ミニオン1体をBP+300する。他のミニオン1体を手札に戻すことができる。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c9%d4%b0%d5%c2%c7%a4%c1%a1%d5	seesaa
復讐のドラゴン	9	900	3	"【召喚時】
自分の破壊されたフォース1つ毎に、相手のミニオン1体を破壊する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%c9%fc%bd%b2%a4%ce%a5%c9%a5%e9%a5%b4%a5%f3%a1%d5	seesaa
碧の秘術書	1(青1)			"【メイン】
自分のデッキを上から4枚見て、その中のマジックカード1枚を公開して手札に加える。残りをランダムにデッキの下に戻す。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%ca%cb%a4%ce%c8%eb%bd%d1%bd%f1%a1%d5	seesaa
暴風竜ストームギラ	6	500	1	"飛来
【召喚時】
相手のBP400以下のミニオン1体をレストする。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%cb%bd%c9%f7%ce%b5%a5%b9%a5%c8%a1%bc%a5%e0%a5%ae%a5%e9%a1%d5	seesaa
魔術都市の住人	-	300	1	"【配置時】
このマナをレストする。自分のトラッシュにある、コスト3以下のマジックカード1枚を手札に戻す。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%cb%e2%bd%d1%c5%d4%bb%d4%a4%ce%bd%bb%bf%cd%a1%d5	seesaa
魔竜騎士ダストライド	5	500	2	"【召喚時】＆【自分のターン開始時】
自分の移動権を1増やす。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%cb%e2%ce%b5%b5%b3%bb%ce%a5%c0%a5%b9%a5%c8%a5%e9%a5%a4%a5%c9%a1%d5	seesaa
魔力喰い	4	400	1	"【自分のターン】
このターンに自分が本来のコストが4以上のマジックを使用している場合、自分の手札にあるこのカードのコストは0になる。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%cb%e2%ce%cf%b6%f4%a4%a4%a1%d5	seesaa
密林王ブラックサーベルジャガー	4	500	1	"【自分のターン】
自分の[加護]を持つマナ全ては、レスト状態でも付与することができる。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%cc%a9%ce%d3%b2%a6%a5%d6%a5%e9%a5%c3%a5%af%a5%b5%a1%bc%a5%d9%a5%eb%a5%b8%a5%e3%a5%ac%a1%bc%a1%d5	seesaa
眠れる森の誘い	3(緑2)			"【メイン】/【フラッシュ】
相手のミニオン1体と相手のフォース全てをレストする。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%cc%b2%a4%ec%a4%eb%bf%b9%a4%ce%cd%b6%a4%a4%a1%d5	seesaa
雷龍ライトニングフォール	4	600	1	"【召喚時】
相手の無色のミニオン1体を破壊する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%cd%eb%ce%b6%a5%e9%a5%a4%a5%c8%a5%cb%a5%f3%a5%b0%a5%d5%a5%a9%a1%bc%a5%eb%a1%d5	seesaa
輪のフォース”ウロボロス”	-			"自分のターン終了時、自分のトークンでないミニオン全てをアクティブにする。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%ce%d8%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%a6%a5%ed%a5%dc%a5%ed%a5%b9%a1%c9%a1%d5	seesaa
練気獣エルサウル	3	300	1	"【常時】
自分の破壊されたフォース1つ毎に、このミニオンをBP+200/DP+1する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%ce%fd%b5%a4%bd%c3%a5%a8%a5%eb%a5%b5%a5%a6%a5%eb%a1%d5	seesaa
咆竜ブラスティオス	7	1000	3	（効果なし）	https://seesaawiki.jp/zenonzard/d/%a1%d4%d2%f6%ce%b5%a5%d6%a5%e9%a5%b9%a5%c6%a5%a3%a5%aa%a5%b9%a1%d5	seesaa
殲滅試験型ロイド・アポステル	4(白2)	400	1	"【相手のターン】
このミニオンは相手の効果で選択できない。
【常時】
自分の白のミニオンがバトルに勝利するたび、このミニオンにBP+100/DP+1を付与する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%dd%d3%cc%c7%bb%ee%b8%b3%b7%bf%a5%ed%a5%a4%a5%c9%a1%a6%a5%a2%a5%dd%a5%b9%a5%c6%a5%eb%a1%d5	seesaa
猩猩	5(黄2)	500	2	"【常時】
他の自分のミニオンがフィールドに出るたび、このミニオンにBP+100を付与する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%e0%cf%e0%cf%a1%d5	seesaa
甦のフォース”フェニックス”	-			"自分のターン終了時、自分のマナ全てをアクティブにする。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%e1%b4%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%d5%a5%a7%a5%cb%a5%c3%a5%af%a5%b9%a1%c9%a1%d5	seesaa
翔のフォース”ペガサス”	-			"自分のターン開始時、自分のマナが4つ以上である場合、移動権を1増やす。
【破壊時】
自分はデッキの中からベース・ミニオンカードを1枚置き、デッキをシャッフルする。その後、自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d4%e6%c6%a4%ce%a5%d5%a5%a9%a1%bc%a5%b9%a1%c9%a5%da%a5%ac%a5%b5%a5%b9%a1%c9%a1%d5	seesaa
1カラットラット	-	300	1	"【配置時】
自分はカードを1枚引く。"	https://seesaawiki.jp/zenonzard/d/%a1%d41%a5%ab%a5%e9%a5%c3%a5%c8%a5%e9%a5%c3%a5%c8%a1%d5	seesaa
D-08アックスバイター	6(白2)	600	3	"【常時】
自分のミニオンがバトルに勝利するたび、このミニオンにBP+100を付与する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4D%2d08%a5%a2%a5%c3%a5%af%a5%b9%a5%d0%a5%a4%a5%bf%a1%bc%a1%d5	seesaa
D-13ホーリークエイド	4(白2)	400	1	"再起
【相手のターン】
自分のミニオン全てをBP+200する。この効果は重複しない。"	https://seesaawiki.jp/zenonzard/d/%a1%d4D%2d13%a5%db%a1%bc%a5%ea%a1%bc%a5%af%a5%a8%a5%a4%a5%c9%a1%d5	seesaa
R-A3ランドザイム	6(白2)	700	2	再起	https://seesaawiki.jp/zenonzard/d/%a1%d4R%2dA3%a5%e9%a5%f3%a5%c9%a5%b6%a5%a4%a5%e0%a1%d5	seesaa
R-A4ヴォーギン	4(白1)	500	2	（効果なし）	https://seesaawiki.jp/zenonzard/d/%a1%d4R%2dA4%a5%f4%a5%a9%a1%bc%a5%ae%a5%f3%a1%d5	seesaa
R-A6フォーゲルバイン	4(白2)	500	1	"【アタック時】
相手は必ずブロックする。"	https://seesaawiki.jp/zenonzard/d/%a1%d4R%2dA6%a5%d5%a5%a9%a1%bc%a5%b2%a5%eb%a5%d0%a5%a4%a5%f3%a1%d5	seesaa
R-A7ラハルコフ	3(白1)	300	1	"【相手のターン】
自分のフォースが相手のミニオンにアタックされるたび、このミニオンにBP+100を付与する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4R%2dA7%a5%e9%a5%cf%a5%eb%a5%b3%a5%d5%a1%d5	seesaa
R-B7クラビオン	3(白1)	200	1	"【常時】
自分のフォース1つ毎に、このミニオンをBP+200する。"	https://seesaawiki.jp/zenonzard/d/%a1%d4R%2dB7%a5%af%a5%e9%a5%d3%a5%aa%a5%f3%a1%d5	seesaa
S・アリュシナシオン・トークン	2	200	1	奪命	https://seesaawiki.jp/zenonzard/d/%a1%d4S%a1%a6%a5%a2%a5%ea%a5%e5%a5%b7%a5%ca%a5%b7%a5%aa%a5%f3%a1%a6%a5%c8%a1%bc%a5%af%a5%f3%a1%d5	seesaa
S・ゴレイム・トークン	1	100	1	（効果なし）	https://seesaawiki.jp/zenonzard/d/%a1%d4S%a1%a6%a5%b4%a5%ec%a5%a4%a5%e0%a1%a6%a5%c8%a1%bc%a5%af%a5%f3%a1%d5	seesaa
