image_id	color	name_jp	name_en	cost	bp	dp	ability_jp	ability_en	pack_jp	pack_en	rarity_en	gamerch_url	ability_jp_source	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
blue_02_01_06_00	blue	魔法サーカス団「ジャグラー」フィッシュマン	Fischeman - Juggler of the Magic Circus	7			【常時】\n自分のトラッシュにある有色のマジックカードの色\n1種類每に、このミ二オンをBP+100/DP+1す\nEＰIＣ	Infiltrate\n[Passive]\nFor each color of Magic card in your\ntrash, this minion gains +100BP/+1DP.					ocr	923	魔法サーカス団「ジャグラー」フィッシュマン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	7	PC:06 HELIX	1	アーティスト	E					
blue_02_01_06_01	blue	魔法サーカス団「イリュージョニスト」シルク	Sylk - Illusionist of the Magic Circus	4			【常時】\nこのミニオンがアクティブ状態である場合、このミニオンは相手\nの効果で選択できない。\n【常時】\n自分の種族「アーティスト」を持つマナでマジックカードのコス\nトを支払う場合、全ての色のマナとして支払うことができる。\n【自分のターン】\n相手がマジックを使用するたび、タンに1回、そのカドと同じ\n力ード1枚を手札に加る。	[Passive]\nIf this minion is in the Active State, it cannot be selected as\na target for your opponent's card effects.\n[Passive]\nWhen using mana belonging to the Artist class to pay the\ncost of a Magic card, that mana can act as any color.\n[On Your Turn]\nWhenever your opponent uses a Magic card, once per\nturn, add a copy of that card to your hand.					ocr	863	魔法サーカス団「イリュージョニスト」シルク	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_01_06_01.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	4	PC:06 HELIX	1	アーティスト	L					
blue_02_01_EX03_00	blue	大地の狩人コンドラッド	The Hunter Condrad	2			【常時】\nお互いのコスト2以下のミニオンの【召喚時】効果\nは発揮しない。	Chain: Card Battler\n[Passive]\nThe [When Summoned] abilities of\nminions with a cost of 2 or lower will not\nactivate.					ocr	806	大地の狩人コンドラッド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_01_EX03_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	EX:03 Battle Spirits	5	BS	C					
blue_02_01_EX04_00	blue	仮面ライダーオーズ タトバ コンボ	Orléan - King of Beasts	2			【自分のターン\nこのミニオンがダメージを与えるたび、種族「仮\n面」を持つ青のミ二オンに変身できる。\n【自分の夕\nこのミニオンがレスト状態である場合、このミニオ\nンは相手の効果で選択できない。	[On Your Turn]\nWhenever this minion deals damage, it can\nMorph into a Blue Minion belonging to the\nMask class.\n[On Your Turn]\nIf this minion is in the Rest State, it cannot\nbe selected as a target for your opponent's\ncard effects.					ocr	807	仮面ライダーオーズ タトバ コンボ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	EX:04 KAMEN RIDER	4	仮面	R					
blue_02_01_EX04c_00	blue	「獣王」オルレアン		2			【自分の夕\nこのミニオンがダメージを与えるたび、種族「仮\n面」を持つ青のミ二オンに変身できる。\n【自分の夕-\nこのミニオンがレスト状態である場合、\nこのミニオ\nンは相手の効果で選択できない。						ocr	808	「獣王」オルレアン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	EX:04 HEROIC_MASQUERADE	3	仮面	R					
blue_02_02_00_00	blue	ペンタゴナ音楽隊「チューバ」	Pentagona Orchestra Tubist	2	200	1	【常時】\n自分がマジックを使用するたび、このミニオンにBP+100を付与する。	[Passive]\nWhenever you use a Magic card, thisminion receives +100BP.	Basic				gamerch	796	ペンタゴナ音楽隊「チューバ」	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	ベーシック	15	アーティスト	Basic					
blue_02_02_00_01	blue	トライホーンウォールラス	Horned Walrus	2	300	1	効果なし		Basic				gamerch	797	トライホーンウォールラス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_02_00_01.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	ベーシック	15	ビースト	Basic					
blue_02_02_01_00	blue	トータスマウス	Tortoise Mouse	2	200	1	【召喚時】\nお互いはカードを１枚引く。	[When Summoned]\nEach player draws one card.	AWAKEN				gamerch	795	トータスマウス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	PC:01 AWAKEN	14	ラット	C					
blue_02_02_01r_00	blue	ウォードバイパー	Viper Ward	2	200	1	【後退時】\n自分の手札が4枚以下である場合、自分はカードを1枚引く。	<Base> [When Retreating]\nIf you have four or fewer cards in your\nhand, draw one card.	BEYOND				gamerch	798	ウォードバイパー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	PC:01R BEYOND	12	シーワーム	C					
blue_02_02_01r_01	blue	ペンタゴナ音楽隊「フルート」	Pentagona Orchestra Flutist	2	300	1	【常時】\n自分の手札にあるマジックカードのフリーコストを1減らす。	[Passive]\nReduce the basic cost of the Magic cards\nin your hand by 1.	BEYOND				gamerch	799	ペンタゴナ音楽隊「フルート」	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_02_01r_01.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	PC:01R BEYOND	12	アーティスト	R					
blue_02_02_02_00	blue	ポイズンガブ	Venom Chomp	2(青1)	300	1	効果なし						seesaa	800	ポイズンガブ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	PC:02 CONTRACT	11	シーワーム	C					
blue_02_02_02r_00	blue	マーフォーク探検隊員	Merfolk Explorer	2			【加護時】\nこのミ二オンに[潜入]を付与する。	[When Boosted]\nThis minion receives the Infiltrate effect.					ocr	801	マーフォーク探検隊員	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	2	PC:02R DIVINE	10	マーフォーク	C					
blue_02_02_04_00	blue	クーの第2魔法：ラウンチ	Sheldon's Spells, Entry 2: Launch	2			【メイン】\n自分のコスト6以下のミニオンカードであるマナ1\nつを、フィールドにアクティブ状態で移動させる。\nそうした場合、青マナ1つをレスト状態でベースに\n魔法：バブルシールド」1枚を手札に加える	| This card is part of the Arcana class.\n[Main]\nMove one of your minions with a cost of 6\nor lower fromthe base to the field and put it\nin the Active State. If you do, place one Blue\nMana into your <Base>.\nthe Rest State. Then\nbanish this card and add one Sheldon's\nSpells, Entry 3: Bubble Shield to your hand.					ocr	815	クーの第2魔法：ラウンチ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_02_04_00.png?v=20201113	magic	マジック	blue	青	2	PC:04 FORBIDDEN	6		R					
blue_02_03_00_00	blue	コントロールカレント	Controlling Current	2	-	-	【フラッシュ】\nこのターン中、ミニオン1体をBP+300する。そのミニオンが種族「マーフォーク」を持つミニオンである場合、自分はカードを1枚引く。	[Flash] Select one minion to gain +300BP for the\nduration of this turn. If that minion belongs to the Merfolk class, draw one card.	Basic				gamerch	814	コントロールカレント	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_03_00_00.png?v=20201113	magic	マジック	blue	青	2	ベーシック	15		Basic					
blue_02_03_01_00	blue	サプライズドマジック	Surprise Onslaught	2	-	-	【フラッシュ】\nこのターン中、相手のコスト4以下のミニオン全ての本来の数値をDP-1する。	[Flash], The original DP of all your opponent's minions with a cost of 4 or lower is reduced\nby 1 for the duration of this turn.	AWAKEN				gamerch	812	サプライズドマジック	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_03_01_00.png?v=20201113	magic	マジック	blue	青	2	PC:01 AWAKEN	14		C					
blue_02_03_01_01	blue	ヴァイオレントストリーム	Violent Stream	2	-	-	【フラッシュ】\n相手のコスト4以下のミニオン1体をレスト状態でベースに移動させる。	- [Flash]\nMove one of your opponent's minions\nwith a cost of 4 or lower into their base in the Rest State.	AWAKEN				gamerch	813	ヴァイオレントストリーム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_03_01_01.png?v=20201113	magic	マジック	blue	青	2	PC:01 AWAKEN	14		C					
blue_02_04_00_00	blue	マーフォーク・トークン	Token Merman	2			（効果なし）						seesaa	817	マーフォーク・トークン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_02_04_00_00.png?v=20201113	token_minion	ミニオン・トークン	blue	青	2	ベーシック	15	マーフォーク	Basic					
blue_03_00_06_00	blue	魔法サーカス団モギリ	Ticket Taker of the Magic Circus	5			《ベース》\n【自分の夕\nン終了時】\n自分の種族「アーティスト」を持つマナ全てをアク\nティブにする。\nRＡＲＥ	<Base> [At the End of Your Turn]\nAll of your mana belonging to the Artist\nclass return to the Active State.					ocr	895	魔法サーカス団モギリ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_00_06_00.png?v=20201113	base_minion	ベース・ミニオン	blue	青	5	PC:06 HELIX	1	アーティスト	R					
blue_03_01_03_00	blue	「ポセイドのウェイター」メタル	Metal - Waiter of Poseido	3			【召喚時】\n相手のミ二オン1体にBP-100と本来の数值にDP-1を付与する。\n【常時】\nこのミニオンがクティブ状態でなければ[加]は付与されな\n【加護時】\n青の加護である場合、加護しているマナを除外して、「「解放の\nギタリスト」メタルに変形する。	"[When Summoned]\nDeal -100BP and -1DP to one of your opponent's minions\nThe DP reduction applies only to the minion's original DP\nvalue.\n[Passive]\nThis minion cannot receive a {Boost} when not in the\nActive State.\n[When Boosted]\nIf Boosted by a Blue Mana, banish that mana. This card\nTransforms into ""Metal - The Unleashed Guitarist""."					ocr	823	「ポセイドのウェイター」メタル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	3	PC:03 EVOLVE	8	ソード|マーフォーク	E					
blue_03_01_03_01	blue	「解放のギタリスト」メタル	Metal - The Unleashed Guitarist	3			【変形時】\n自分はカードを2枚引く。青マナ1つをレスト状態\nでベースに置く。\n【常時】\n自分がマジックを使用するたび、このター\nのミニオンをBP+300する。	[When Transformed]\nDraw two cards. Place one Blue Mana\ninto your base in the Rest State.\n[Passive]\nThis minion gains +300BP for the\nduration of the turn whenever you use a Magic\ncard.					ocr	824	「解放のギタリスト」メタル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_01_03_01.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	3	PC:03 EVOLVE	8	ソード|マーフォーク	E					
blue_03_01_03_02	blue	ブック・ワーム	Bookwyrm	3			【アタック時】\n相手のコスト3以下のミニオン1体を、\nレスト状態\nでベースに移動させる。\nース》\nこのマナはフィールドに移動するとき、\n状態で移動する。	[When Attacking]\nMove one of your opponent's minions\nwith a cost of 3 or lower into their base in the\nRest State.\n<Base>\nWhen this minion moves from the base to\nthe field, it enters the Active State.					ocr	825	ブック・ワーム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_01_03_02.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	3	PC:03 EVOLVE	8	シーワーム	E					
blue_03_01_03_03	blue	虹色の妖精	Rainbow Fairy	3			【破壊時】\n自分のミニオンカードであるマナ1つを、フィール\nドにアクティブ状態で移動させることができる。	[When Destroyed]\nYou can move one of your minions from\nyour base to the field and put it in the\nActive State.					ocr	826	虹色の妖精	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_01_03_03.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	3	PC:03 EVOLVE	8	スプライト	C					
blue_03_01_04_00	blue	サイエンスワーム	Sciencewyrm	3			【自分の夕\nこのミニオンがダメージを与えるたび、自分はカ-\nドを1枚引く。	[On Your Turn]\nWhenever this minion deals damage\ndraw one card.					ocr	827	サイエンスワーム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	3	PC:04 FORBIDDEN	6	シーワーム	C					
blue_03_01_04_01	blue	ポセイドの魔法使い	Sorceress of Poseido	3			【召喚時】\nこのタ一ン、次に使用する自分の青の種族「アルカ\nナ」を持つマジックカードのコストを0にする。	[When Summoned]\nThe next Blue Magic card belonging to\nthe Arcana class you use this turn has a cost\nof O.					ocr	828	ポセイドの魔法使い	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	3	PC:04 FORBIDDEN	6	マーフォーク	R					
blue_03_01_04_02	blue	マジシャンズラット	Magician's Rat	3			【召喚時】\n&【加護時】\n自分はカドを1枚引く	[When Summoned] & [When Boosted]\nDraw one card.					ocr	829	マジシャンズラット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_01_04_02.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	3	PC:04 FORBIDDEN	6	ラット	C					
blue_03_01_05_00	blue	魔法サーカス団支配人	Owner of the Magic Circus	3			【召唤時】\n自分はデッキの中から「マジカルパレード」1枚を\n公開して手札に加えることができる。その後、自分\nのデッキをシャッフルする。\n《ベース》\n【後退時】\n自分は力ードを1枚引く。	"[When Summoned]\nYou can search your deck for one\n""Magical Parade"", reveal it to your opponent, and\nadd it to your hand. Then, shuffle your\ndeck.\n<Base> [When Retreating]\nDraw one card."					ocr	833	魔法サーカス団支配人	https://www.aicarddass.com/zenonzard/images/cardlist/cards/blue_03_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	blue	青	3	PC:05 GLORY	2	アーティスト	C					
